Index,RecSession,HitNumber,IiwaNumber,DesiredFlux,HittingFlux,DistanceTraveled,HittingInertia,ObjectPos,HittingPos,ObjectOrientation,HittingOrientation
18,2024-05-06_10:11:31__dirty_paper,149,7,0.709,0.6503414511680603,0.25039429935048874,4.517027246326866,"[0.5419155955314636, 0.3305562138557434, 0.21947717666625977]","[0.5465864539146423, 0.3181373178958893, 0.1987963616847992]",[-0.49398828  0.50696182  0.5019834  -0.49696875],"[-0.6863876581192017, 0.005419433582574129, -0.019846536219120026, 0.7269447445869446]"
19,2024-05-06_10:11:31__dirty_paper,133,7,0.687,0.630866527557373,0.27365791533848466,4.49884004251278,"[0.5459837913513184, 0.32717031240463257, 0.2188805639743805]","[0.5531347990036011, 0.3184264600276947, 0.1966455727815628]",[-0.48605001  0.513421    0.51070893 -0.48921433],"[-0.6884413957595825, 0.005514411721378565, -0.0186944417655468, 0.7250300049781799]"
20,2024-05-06_10:11:31__dirty_paper,346,14,0.927,0.6967247128486633,0.2731279706875393,4.741178827773675,"[0.5191253423690796, -0.29630160331726074, 0.19794118404388428]","[0.498185932636261, -0.272605299949646, 0.18860861659049988]",[ 0.50320667 -0.49788132 -0.49122903  0.5075345 ],"[0.48729801177978516, -0.4641801416873932, 0.5427984595298767, 0.5024413466453552]"
21,2024-05-06_10:11:31__dirty_paper,105,7,0.646,0.6547129154205322,0.23751486807020958,4.475602617648285,"[0.5360985994338989, 0.3294668197631836, 0.2196592390537262]","[0.5436975359916687, 0.31833669543266296, 0.20318016409873962]",[-0.49232653  0.5078336   0.50572026 -0.49392986],"[-0.7003129720687866, 0.0025492901913821697, -0.013127357698976994, 0.7137106657028198]"
22,2024-05-06_10:11:31__dirty_paper,296,14,0.878,0.6677415370941162,0.2723095630821376,4.864289321896008,"[0.539788544178009, -0.30086320638656616, 0.19786280393600464]","[0.4785069227218628, -0.28679776191711426, 0.22769436240196228]",[ 0.50307047 -0.49926981 -0.49603096  0.50160044],"[0.5244090557098389, -0.4949414134025574, 0.5071050524711609, 0.4720938503742218]"
23,2024-05-06_10:11:31__dirty_paper,421,7,1.015,0.7445998191833496,0.2890596857244251,4.654293983111791,"[0.5502082109451294, 0.32682448625564575, 0.21970000863075256]","[0.5318706631660461, 0.3054744601249695, 0.2125455141067505]",[-0.49571022  0.5056566   0.49974608 -0.49883527],"[-0.6743337512016296, 0.02509152702987194, -0.0380547009408474, 0.7370184659957886]"
24,2024-05-06_10:11:31__dirty_paper,126,14,0.671,0.640157163143158,0.2437479104523148,4.984491736640876,"[0.5083341598510742, -0.3237454295158386, 0.19766655564308167]","[0.451590895652771, -0.30592241883277893, 0.2224055975675583]",[-0.49276894  0.50830919  0.50352168 -0.49524382],"[0.5186032056808472, -0.4982599914073944, 0.5018004179000854, 0.4806079864501953]"
25,2024-05-06_10:11:31__dirty_paper,476,14,1.061,0.7093619108200073,0.2796809260725679,4.882966816000715,"[0.5455016493797302, -0.2983253002166748, 0.19788497686386108]","[0.5170309543609619, -0.2746722102165222, 0.20605440437793732]",[ 0.52287149 -0.47733039 -0.47068629  0.52651262],"[0.4829898774623871, -0.45424598455429077, 0.5605769157409668, 0.49611982703208923]"
26,2024-05-06_10:11:31__dirty_paper,24,14,0.52,0.5436896681785583,0.19791941734252144,4.70322234704089,"[0.532842218875885, -0.29068464040756226, 0.1980016827583313]","[0.4865349531173706, -0.27092358469963074, 0.2277400642633438]",[ 0.49891964 -0.50268275 -0.4981297   0.500256  ],"[0.5146312713623047, -0.49333351850509644, 0.5012701153755188, 0.490413099527359]"
27,2024-05-06_10:11:31__dirty_paper,418,14,1.011,0.6748344898223877,0.2715023293166503,4.827690333708323,"[0.5321815013885498, -0.277704119682312, 0.19839885830879211]","[0.516829252243042, -0.2605322003364563, 0.20280246436595917]",[ 0.52008122 -0.48021239 -0.47299913  0.52457923],"[0.48147156834602356, -0.452170193195343, 0.5629905462265015, 0.4967584013938904]"
28,2024-05-06_10:11:31__dirty_paper,11,7,0.51,0.563593864440918,0.2010330832437698,4.416672705060055,"[0.5543976426124573, 0.32155799865722656, 0.21897783875465393]","[0.5690069198608398, 0.3097018897533417, 0.20087657868862152]",[ 0.496788   -0.50350696 -0.49945235  0.50022972],"[-0.7015063166618347, -0.0008567680488340557, -0.000686531828250736, 0.712662398815155]"
29,2024-05-06_10:11:31__dirty_paper,119,7,0.662,0.651176929473877,0.22103502889635201,4.473761421750915,"[0.5469937324523926, 0.3224566578865051, 0.2192416787147522]","[0.5514916777610779, 0.3099881112575531, 0.2119453400373459]",[-0.49120486  0.50911695  0.50491589 -0.49454793],"[-0.6982668042182922, 0.002128671621903777, -0.016187524423003197, 0.7156513929367065]"
30,2024-05-06_10:11:31__dirty_paper,144,14,0.699,0.6673018336296082,0.28049884511293655,4.823941069146051,"[0.5274805426597595, -0.29966801404953003, 0.19785991311073303]","[0.4768553674221039, -0.27781152725219727, 0.23066812753677368]",[-0.484804    0.5165863   0.51040477 -0.48743272],"[0.518020749092102, -0.49897992610931396, 0.5042791962623596, 0.47788700461387634]"
31,2024-05-06_10:11:31__dirty_paper,131,7,0.684,0.6477051973342896,0.2679509487522352,4.484489125113551,"[0.5488606095314026, 0.3290187120437622, 0.2195306420326233]","[0.555446982383728, 0.3127020001411438, 0.1987684667110443]",[-0.48702088  0.51243198  0.51054358 -0.4894582 ],"[-0.6878154277801514, 0.005700808018445969, -0.014749107882380486, 0.7257133722305298]"
32,2024-05-06_10:11:31__dirty_paper,153,7,0.711,0.6471572518348694,0.2806219133851234,4.5104298819592925,"[0.5446533560752869, 0.3304052948951721, 0.21950101852416992]","[0.5500380396842957, 0.31560805439949036, 0.19922563433647156]",[-0.48175511  0.51756901  0.5152815  -0.48427197],"[-0.6861231327056885, 0.008102919906377792, -0.016915831714868546, 0.7272435426712036]"
33,2024-05-06_10:11:31__dirty_paper,7,7,0.506,0.5679249167442322,0.2207065776076166,4.424419437579589,"[0.553905189037323, 0.3227272629737854, 0.21924006938934326]","[0.5633485317230225, 0.31135880947113037, 0.21194998919963837]",[-0.49055946  0.50998908  0.50351691 -0.49571487],"[-0.7105198502540588, -0.004315361380577087, -0.005097859539091587, 0.7036454677581787]"
34,2024-05-06_10:11:31__dirty_paper,414,14,1.007,0.7041679620742798,0.2755640262282707,4.848859060984593,"[0.5433895587921143, -0.3013065457344055, 0.1980186402797699]","[0.5168560147285461, -0.2817944288253784, 0.19684965908527374]",[ 0.51155376 -0.48910326 -0.48310778  0.51545864],"[0.48421555757522583, -0.45478320121765137, 0.5556331872940063, 0.49997931718826294]"
35,2024-05-06_10:11:31__dirty_paper,353,7,0.934,0.7176389098167419,0.2665977404699099,4.607298809839945,"[0.5556190609931946, 0.32468098402023315, 0.21947786211967468]","[0.5398308634757996, 0.3058875501155853, 0.21096542477607727]",[-0.4787471   0.52097279  0.51540262 -0.48347563],"[-0.6778783798217773, 0.021587276831269264, -0.033455926924943924, 0.7340950965881348]"
36,2024-05-06_10:11:31__dirty_paper,351,7,0.931,0.7166688442230225,0.2578513772645543,4.618173214912678,"[0.5487422943115234, 0.327099084854126, 0.21937572956085205]","[0.537319540977478, 0.30915337800979614, 0.2113865315914154]",[-0.47711483  0.52297062  0.51680869 -0.48142698],"[-0.6785407662391663, 0.021241508424282074, -0.03440201282501221, 0.7334491610527039]"
37,2024-05-06_10:11:31__dirty_paper,91,7,0.637,0.6636842489242554,0.2363723065315112,4.472787582249098,"[0.5484612584114075, 0.32293087244033813, 0.2191721498966217]","[0.5447834134101868, 0.3122711479663849, 0.2187826782464981]",[-0.48900697  0.51154375  0.50531912 -0.49380943],"[-0.7036129832267761, 0.0020979405380785465, -0.01036444865167141, 0.7105047106742859]"
38,2024-05-06_10:11:31__dirty_paper,369,7,0.961,0.7279112935066223,0.2609188955702046,4.64224912511042,"[0.5471851825714111, 0.32749849557876587, 0.21964934468269348]","[0.5337573289871216, 0.3107411563396454, 0.21154062449932098]",[-0.4841691   0.51619101  0.51116359 -0.48768732],"[-0.6769883632659912, 0.022930031642317772, -0.03581744059920311, 0.7347639799118042]"
39,2024-05-06_10:11:31__dirty_paper,74,14,0.621,0.5693748593330383,0.18705440398220646,4.8046666266688645,"[0.5329544544219971, -0.31657886505126953, 0.19785723090171814]","[0.47997766733169556, -0.3049255609512329, 0.18868885934352875]",[ 0.51248908 -0.48870751 -0.48082426  0.51703763],"[0.5045886039733887, -0.470439612865448, 0.5298248529434204, 0.4933178722858429]"
40,2024-05-06_10:11:31__dirty_paper,51,7,0.587,0.6362913250923157,0.2134505330675048,4.41653376586394,"[0.5540712475776672, 0.3213147521018982, 0.21907079219818115]","[0.5665709376335144, 0.3088389039039612, 0.20526129007339478]",[ 0.50420731 -0.49710467 -0.49134272  0.50719255],"[-0.7044900059700012, 0.0009982275078073144, -0.0053941295482218266, 0.7096927165985107]"
41,2024-05-06_10:11:31__dirty_paper,396,14,0.982,0.6868100166320801,0.23835002829076307,4.798925068354197,"[0.5537976622581482, -0.29734349250793457, 0.19789835810661316]","[0.4928179383277893, -0.2855871021747589, 0.20884530246257782]",[ 0.50604427 -0.49466509 -0.49064535  0.50842184],"[0.5096933841705322, -0.4832615256309509, 0.5229430794715881, 0.48290935158729553]"
42,2024-05-06_10:11:31__dirty_paper,582,14,1.176,0.7020276188850403,0.3082011962917076,4.766237281384847,"[0.5321128368377686, -0.26747947931289673, 0.19782990217208862]","[0.5262618660926819, -0.24180452525615692, 0.1959785670042038]",[ 0.52764565 -0.47153664 -0.4650043   0.53199083],"[0.47041571140289307, -0.4442855715751648, 0.5750482678413391, 0.500638484954834]"
43,2024-05-06_10:11:31__dirty_paper,490,14,1.07,0.6782463788986206,0.2409417675348236,5.123932705919002,"[0.5401220917701721, -0.325866162776947, 0.19804900884628296]","[0.5019016265869141, -0.3050609827041626, 0.20554906129837036]",[ 0.51614076 -0.48431015 -0.47624055  0.52176368],"[0.49194976687431335, -0.44958609342575073, 0.5592283606529236, 0.493073433637619]"
44,2024-05-06_10:11:31__dirty_paper,80,14,0.623,0.5769327282905579,0.20420178248205503,4.731049222215313,"[0.5289575457572937, -0.30277329683303833, 0.1978360116481781]","[0.48591166734695435, -0.2892906963825226, 0.1900743842124939]",[ 0.4975538  -0.50423038 -0.49542356  0.50273997],"[0.4999642074108124, -0.4763292074203491, 0.528080940246582, 0.49424368143081665]"
45,2024-05-06_10:11:31__dirty_paper,588,14,1.183,0.6969208717346191,0.31004645482879417,4.681335191575602,"[0.5237993001937866, -0.2735983729362488, 0.19784832000732422]","[0.5108414888381958, -0.25942984223365784, 0.1832074224948883]",[ 0.50747579 -0.49316132 -0.48441488  0.51439524],"[0.48341795802116394, -0.46231961250305176, 0.5478992462158203, 0.5023684501647949]"
46,2024-05-06_10:11:31__dirty_paper,596,14,1.196,0.6957086324691772,0.2858216935169897,4.734850180835393,"[0.540033221244812, -0.2664671540260315, 0.19787266850471497]","[0.48391878604888916, -0.24893085658550262, 0.22320567071437836]",[ 0.53848916 -0.46027386 -0.45379159  0.54060203],"[0.5176617503166199, -0.4824278652667999, 0.5212125778198242, 0.4771028459072113]"
47,2024-05-06_10:11:31__dirty_paper,435,7,1.019,0.7376136779785156,0.2797612302515014,4.6720874287600775,"[0.5448786616325378, 0.31758493185043335, 0.21891355514526367]","[0.526049792766571, 0.3089188039302826, 0.21240928769111633]",[-0.48710468  0.51452118  0.51088881 -0.48681578],"[-0.6755110025405884, 0.024112194776535034, -0.039458293467760086, 0.7358984351158142]"
48,2024-05-06_10:11:31__dirty_paper,332,14,0.911,0.6792619824409485,0.27798675663658656,4.766826700079768,"[0.529097318649292, -0.2902476191520691, 0.19791772961616516]","[0.5069414973258972, -0.2682068645954132, 0.1947769820690155]",[-0.48922554  0.51149392  0.50474137 -0.49423525],"[0.48610424995422363, -0.46193474531173706, 0.546726644039154, 0.5014069080352783]"
49,2024-05-06_10:11:31__dirty_paper,266,14,0.836,0.6779946088790894,0.28100729358022275,4.81877647104779,"[0.529512882232666, -0.29650384187698364, 0.1978820562362671]","[0.4729117155075073, -0.2750229835510254, 0.2287285327911377]",[-0.49621105  0.50616038  0.50115716 -0.49640483],"[0.5204126834869385, -0.49682947993278503, 0.5055346488952637, 0.47619932889938354]"
50,2024-05-06_10:11:31__dirty_paper,32,14,0.535,0.5189022421836853,0.1863384533577625,4.549008071016431,"[0.5722842812538147, -0.2958773374557495, 0.19794127345085144]","[0.5248826742172241, -0.28436052799224854, 0.1842477023601532]",[ 0.50365222 -0.49746919 -0.48762691  0.51095873],"[0.50102698802948, -0.48015910387039185, 0.5215116143226624, 0.4964320957660675]"
51,2024-05-06_10:11:31__dirty_paper,108,14,0.648,0.6371160745620728,0.24732271942187153,4.757436393820601,"[0.5305250287055969, -0.29459309577941895, 0.1978897750377655]","[0.48252782225608826, -0.2764289677143097, 0.22127220034599304]",[-0.49036202  0.51125705  0.50627613 -0.49177819],"[0.5097129344940186, -0.4933735132217407, 0.5084928870201111, 0.4880679249763489]"
52,2024-05-06_10:11:31__dirty_paper,197,7,0.765,0.6694520115852356,0.27114053905506236,4.524508879204018,"[0.5501430034637451, 0.33040714263916016, 0.21957552433013916]","[0.5508279800415039, 0.31379199028015137, 0.20580342411994934]",[-0.47742397  0.52204704  0.51753378 -0.48134398],"[-0.6884730458259583, 0.011880619451403618, -0.022006098181009293, 0.7248306274414062]"
53,2024-05-06_10:11:31__dirty_paper,526,14,1.128,0.6894288659095764,0.27156660929627213,4.926462909331507,"[0.5274901986122131, -0.3050800561904907, 0.19796326756477356]","[0.4675806164741516, -0.2880297005176544, 0.22655588388442993]",[ 0.51176488 -0.48923928 -0.48389623  0.51437932],"[0.5209252238273621, -0.4938715696334839, 0.5051605701446533, 0.4791039824485779]"
54,2024-05-06_10:11:31__dirty_paper,498,14,1.074,0.6885295510292053,0.2884200336947617,4.840137107083806,"[0.5317423343658447, -0.27792298793792725, 0.1976618468761444]","[0.520401656627655, -0.2583516240119934, 0.20560932159423828]",[ 0.52140653 -0.47866771 -0.47185108  0.52570814],"[0.47994765639305115, -0.4513061046600342, 0.5652689933776855, 0.49643123149871826]"
55,2024-05-06_10:11:31__dirty_paper,69,7,0.619,0.650175154209137,0.22134031203974525,4.45923198910895,"[0.550574779510498, 0.3248037099838257, 0.219084233045578]","[0.5546567440032959, 0.31313344836235046, 0.21495787799358368]",[-0.49284682  0.50760633  0.50104469 -0.49838948],"[-0.7044627070426941, 0.004035132471472025, -0.007436311803758144, 0.7096906304359436]"
56,2024-05-06_10:11:31__dirty_paper,567,7,1.167,0.8002684712409973,0.2839605797707597,4.787594021705554,"[0.543675422668457, 0.33248066902160645, 0.2196243405342102]","[0.5112495422363281, 0.32046422362327576, 0.21490928530693054]",[-0.47533256  0.52473092  0.51871085 -0.47922385],"[-0.6755203604698181, 0.031986530870199203, -0.047415174543857574, 0.735119640827179]"
57,2024-05-06_10:11:31__dirty_paper,282,14,0.862,0.6714206337928772,0.2528748259262217,4.795177845803305,"[0.5567348003387451, -0.29144734144210815, 0.19807934761047363]","[0.4996620714664459, -0.27376919984817505, 0.21443748474121094]",[ 0.49736434 -0.50372952 -0.4988701   0.50001389],"[0.5107941627502441, -0.4789176285266876, 0.5283095836639404, 0.48022520542144775]"
58,2024-05-06_10:11:31__dirty_paper,340,14,0.92,0.6780260801315308,0.2507295546714067,4.9246209826894916,"[0.5154008865356445, -0.30364173650741577, 0.1979442834854126]","[0.4827814996242523, -0.28755614161491394, 0.19274480640888214]",[ 0.50751776 -0.49253803 -0.48540509  0.51401746],"[0.49081531167030334, -0.45847830176353455, 0.5482254028320312, 0.49834415316581726]"
59,2024-05-06_10:11:31__dirty_paper,235,7,0.81,0.6610711216926575,0.27222392729370426,4.580508109875356,"[0.5444883704185486, 0.3221997618675232, 0.21881920099258423]","[0.53584223985672, 0.3129209876060486, 0.20774386823177338]",[-0.4928804   0.50880408  0.50461894 -0.49350482],"[-0.6825600862503052, 0.013113139197230339, -0.027195490896701813, 0.7302055358886719]"
60,2024-05-06_10:11:31__dirty_paper,404,14,0.995,0.6868577599525452,0.2854711554882148,4.661701973063506,"[0.5452932119369507, -0.2740098237991333, 0.19796743988990784]","[0.49072733521461487, -0.2520403563976288, 0.22402437031269073]",[-0.48596954  0.51528478  0.5093894  -0.48871017],"[0.5167264938354492, -0.48602861166000366, 0.5136213302612305, 0.4826624095439911]"
61,2024-05-06_10:11:31__dirty_paper,377,7,0.966,0.7285870313644409,0.26830292113088866,4.6311259858044025,"[0.5475056767463684, 0.32340484857559204, 0.219660222530365]","[0.5331366658210754, 0.30648717284202576, 0.21070744097232819]",[-0.48585415  0.51511133  0.51063633 -0.48770547],"[-0.6766655445098877, 0.02332659438252449, -0.036041561514139175, 0.7350378632545471]"
62,2024-05-06_10:11:31__dirty_paper,209,7,0.779,0.6758290529251099,0.24665645739814093,4.541030095744886,"[0.5434684157371521, 0.32758522033691406, 0.2196452021598816]","[0.543360710144043, 0.31313708424568176, 0.20678500831127167]",[-0.48822522  0.51290029  0.50722075 -0.49121946],"[-0.6872822642326355, 0.013263562694191933, -0.022907910868525505, 0.7259079813957214]"
63,2024-05-06_10:11:31__dirty_paper,244,14,0.814,0.6697769165039062,0.24659045416082803,4.741459540767987,"[0.5346570014953613, -0.28465598821640015, 0.19802790880203247]","[0.4960690438747406, -0.26819637417793274, 0.1938001662492752]",[ 0.50011164 -0.50113046 -0.49356005  0.5051288 ],"[0.4921565651893616, -0.4658673405647278, 0.5406240820884705, 0.49847283959388733]"
64,2024-05-06_10:11:31__dirty_paper,17,7,0.512,0.5644363164901733,0.18027106728382328,4.409501160741489,"[0.55378657579422, 0.3162832260131836, 0.2191709578037262]","[0.5634438395500183, 0.3043345808982849, 0.2007281631231308]",[ 0.500076   -0.50044501 -0.49655038  0.50290811],"[-0.701380729675293, -0.00043251164606772363, -0.003701417939737439, 0.7127771377563477]"
65,2024-05-06_10:11:31__dirty_paper,416,14,1.01,0.7076547741889954,0.2918868003011992,4.684961152769877,"[0.5338444709777832, -0.27124977111816406, 0.19738808274269104]","[0.5150109529495239, -0.25021129846572876, 0.1929868459701538]",[-0.49608827  0.50479239  0.49941745 -0.49966317],"[0.4808614253997803, -0.4610639810562134, 0.5517101287841797, 0.5018049478530884]"
66,2024-05-06_10:11:31__dirty_paper,28,14,0.525,0.5361313223838806,0.19622210305675516,4.882562525105316,"[0.5294346213340759, -0.3211902976036072, 0.19806089997291565]","[0.4783906638622284, -0.30289924144744873, 0.22637134790420532]",[-0.48933724  0.5125578   0.50847429 -0.48917019],"[0.5168281197547913, -0.4948846995830536, 0.5015217661857605, 0.4862651228904724]"
67,2024-05-06_10:11:31__dirty_paper,382,14,0.967,0.6988321542739868,0.2776629952173008,4.744354363105421,"[0.5069826245307922, -0.290574848651886, 0.19786643981933594]","[0.4843153655529022, -0.26820871233940125, 0.18244509398937225]",[ 0.51656359 -0.48388261 -0.47651759  0.5214889 ],"[0.4863361716270447, -0.46173956990242004, 0.5426532626152039, 0.5057678818702698]"
68,2024-05-06_10:11:31__dirty_paper,77,7,0.623,0.64910888671875,0.23110866746770958,4.46308729563456,"[0.5512497425079346, 0.32640576362609863, 0.21901243925094604]","[0.5532252788543701, 0.31177303194999695, 0.2172175645828247]",[-0.48973462  0.51096034  0.50511634 -0.49389982],"[-0.7034769058227539, 0.004349444527179003, -0.008225146681070328, 0.7106571793556213]"
69,2024-05-06_10:11:31__dirty_paper,343,7,0.923,0.7153031826019287,0.25787118172847034,4.612029966675441,"[0.5504458546638489, 0.3278462886810303, 0.21962866187095642]","[0.5396714210510254, 0.3095704913139343, 0.21104228496551514]",[-0.48064044  0.51944494  0.51384157 -0.48490056],"[-0.6788672804832458, 0.021387530490756035, -0.033350538462400436, 0.7331913113594055]"
70,2024-05-06_10:11:31__dirty_paper,321,7,0.904,0.7019365429878235,0.263620872972791,4.629219138016666,"[0.5572723746299744, 0.32814836502075195, 0.2195110321044922]","[0.5392559766769409, 0.31669095158576965, 0.21105057001113892]",[-0.48487177  0.51561713  0.51063186 -0.4881531 ],"[-0.6796095967292786, 0.021982649341225624, -0.03460244461894035, 0.7324275970458984]"
71,2024-05-06_10:11:31__dirty_paper,99,7,0.641,0.6413127779960632,0.2573808218438337,4.479913911566431,"[0.5442702174186707, 0.33440494537353516, 0.21980106830596924]","[0.5563257932662964, 0.3219957649707794, 0.19641269743442535]",[-0.4953413   0.50535017  0.50302637 -0.49620831],"[-0.6915110349655151, 0.0020509245805442333, -0.009246212430298328, 0.7223038077354431]"
